,SITE,REGION,ISLAND,REEF_ZONE,OBS_YEAR,DEPTH_BIN,SITEVISITID,ANALYSIS_SEC,METHOD,REGION_NAME,HABITAT_CODE,DEPTH,HARD_CORAL,MA,CCA,SAND,OTHER_BENTHIC,MEAN_SH,SD_SH_DIFF,MAX_HEIGHT,VISIBILITY,nCounts,nReps,PISCIVORE,PLANKTIVORE,PRIMARY,SECONDARY,ID,Acanthuridae,Apogonidae,Aulostomidae,Balistidae,Blenniidae,Bothidae,Caracanthidae,Carangidae,Carcharhinidae,Chaetodontidae,Cheilodactylidae,Cirrhitidae,Congridae,Diodontidae,Fistulariidae,Gobiidae,Holocentridae,Kuhliidae,Kyphosidae,Labridae,Lethrinidae,Lutjanidae,Malacanthidae,Microdesmidae,Monacanthidae,Mullidae,Muraenidae,Ophichthidae,Oplegnathidae,Ostraciidae,Pinguipedidae,Pomacanthidae,Pomacentridae,Priacanthidae,Ptereleotridae,Scaridae,Scorpaenidae,Serranidae,Synodontidae,Tetraodontidae,Zanclidae,UNKNOWN,INSTTotFish,SharkJackRayTunaBarra,INSTTotFishMinusSJRTB,MEAN_Chla_MEAN,MEAN_Chla_SD,MEAN_Chla_CLIM_MAX,MEAN_Chla_ANOM_MAX,MEAN_Chla_ANOM_FREQ,MEAN_Irradiance_MEAN,MEAN_Irradiance_SD,MEAN_Irradiance_CLIM_MAX,MEAN_Irradiance_ANOM_MAX,MEAN_Irradiance_ANOM_FREQ,MEAN_SST_MEAN,MEAN_SST_SD,MEAN_SST_CLIM_MAX,MEAN_SST_ANOM_MAX,MEAN_SST_ANOM_FREQ,MEAN_Waves_MEAN,MEAN_Waves_SD,MEAN_Waves_CLIM_MAX,MEAN_Waves_ANOM_MAX,MEAN_Waves_ANOM_FREQ,DATE_,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,ANALYSIS_STRATA,MPA_Name,MPA_Estab_Yr,Protection,TUT2012,OTHER_AREA_GROUPING,Total.Coral,CORAL_Branching.hard.coral,CORAL_Encrusting.hard.coral,CORAL_Massive.hard.coral,I_Sessile.Invertebrate,MA_Macroalga,SC_Soft.Coral,SED_Sediment,TURF_Turf.Alga,UC_UnIdentified,CCA_Coralline.Alga
160,KAU-00228,MHI,Kauai,Forereef,2013,Deep,6076,KAU_EAST,nSPC,Main Hawaiian Islands,PAV,19.55,2,35,30,15,18,0.10625,0.0272431183971292,0.25,20,2,1,0,2.26926586349531,0.192451326758836,2.85794364462979,319,0,0,0,1.454748542,0,0,0,0,0,0.028145561,0,0.751310801,0,0,0,0,0,0,0,0.502880518,0,0,0,0,0,0.011847168,0,0,0,0,0,0,2.253149454,0,0,0,0.125127464,0,0,0.192451327,0,0,5.319660835,0,5.319660835,0.06386666667,0.0214,0.1895,0.0372,0.1069,43.62036647,9.879746149,58.2405,3.65271180533,0.17814009667,25.3483558667,1.05706896633,26.7816666667,0.40180555567,0.08707264967,10.70660723,7.718367815,15.0550091833,38.2890332,0.19835616433,8/13/13,22.08073905,-159.2958814,0,KAU_EAST,39360,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefDeep,NA,NA,NA,NA,,0.024242424,0.012121212,0,0.003030303,0,0.033333333,0.003030303,0.009090909,0.903030303,0,0.015151515
161,KAU-00231,MHI,Kauai,Forereef,2013,Deep,6084,KAU_EAST,nSPC,Main Hawaiian Islands,PAV,20,4,2,0.5,8.5,85,0.1515,0.135590017089402,1,17.5,2,1,0,1.43405041393364,1.65291563217668,5.25277226952813,326,0.264024418,0.032351645,0,4.341952338,0.009005844,0,0,0,0,0.18011753,0,0.186394369,0,0,0,0,0,0,0,0.81100757,0,0,0,0,0,0.805418136,0,0,0,0,0,0.292086862,1.289066734,0,0,0.019115607,0,0,0,0.109197261,0,0,8.339738316,0,8.339738316,0.0649,0.02546666667,0.31156666667,0.05576666667,0.0912,43.7027378733,9.75526443833,58.1439,3.26869375033,0.174516908,25.3955227633,1.05211126633,26.861,0.330777778,0.075854701,9.26766372667,6.80181799967,12.9727085967,32.31202532,0.20931506867,8/13/13,21.99784596,-159.3287875,0,KAU_EAST,41654,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefDeep,NA,NA,NA,NA,,0.02,0.003333333,0,0.016666667,0,0,0,0,0.963333333,0.016666667,0
162,KAU-00246,MHI,Kauai,Forereef,2013,Mid,6085,KAU_EAST,nSPC,Main Hawaiian Islands,ROB,11.15,10,5,5,2.5,77.5,0.4825,0.244607866624691,1.3,14,2,1,5.77719065662584,5.40662092850851,12.1330771238929,20.9624971940355,327,6.289379276,0,0,5.429090219,0,0,0,0,0,0.315610843,0,0.805642557,0,0,0,0,0.80292249,0,0.784788731,4.433282558,1.079838644,9.595665239,0,0,0.246317096,0,0.742723068,0,0,0,0,0.497148378,1.914189979,0,0,6.078392685,0,4.83072316,0,0.100557449,0.333113531,0,44.2793859,0,44.2793859,0.064,0.02426666667,0.3197,0.0506,0.08636666667,43.9228453333,9.741218978,58.1009666667,2.91692523167,0.16364734267,25.4050620533,1.05920497733,26.8983333333,0.314027778,0.07104700867,11.0749540067,7.64457813567,14.9573999533,39.5417589667,0.21242009133,8/13/13,21.96228272,-159.3277717,0,KAU_EAST,41717,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.124137931,0.044827586,0,0.079310345,0.010344828,0,0,0,0.775862069,0.024137931,0.037931034
163,KAU-00248,MHI,Kauai,Forereef,2013,Mid,6077,KAU_EAST,nSPC,Main Hawaiian Islands,PAV,16.55,1,40,3,16,40,0.10125,0.0124373429638327,0.2,22.5,2,1,0,0,2.30541694422115,2.17423927722375,320,2.305416944,0,0,1.240049885,0,0,0,0,0,0,0,0.574681289,0,0,0,0,0,0,0,0.086619764,0,0,0.272888339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.479656221,0,4.479656221,0.06426666667,0.02343333333,0.25753333333,0.04713333333,0.10146666667,43.6321146567,9.82504542367,58.1928333333,3.52296759267,0.17995169067,25.3691496233,1.046143211,26.7866666667,0.389888889,0.08760683767,10.5836940613,7.654331767,14.6880091567,39.3625915633,0.202283105,8/13/13,22.04769499,-159.3101831,0,KAU_EAST,37007,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.009375,0,0,0.009375,0,0.053125,0,0.05,0.853125,0.00625,0.028125
164,KAU-00251,MHI,Kauai,Forereef,2013,Mid,6173,KAU_EAST,nSPC,Main Hawaiian Islands,PAV,6.75,2,26,0.5,32.5,39,0.1,0,0.2,8,2,1,0,0,0.0300972413818497,0.108698553507073,379,0,0,0,0,0,0,0,0,0,0,0,0.108698554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030097241,0,0,0.138795795,0,0.138795795,0.09963333333,0.1062,0.8083,0.1704,0.05796666667,43.0364051233,9.203585986,58.2080333333,3.87910393533,0.158816425,25.7373563733,1.09320858467,27.3923333333,0.24572222233,0.045940171,2.66134218733,1.792274749,3.64965868,10.1804068967,0.18748858467,8/17/13,21.95108014,-159.6792072,0,KAU_EAST,19020,622585,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.025,0.01875,0.003125,0.003125,0,0,0,0.009375,0.953125,0.009375,0.003125
165,KAU-00252,MHI,Kauai,Forereef,2013,Mid,6162,KAU_EAST,nSPC,Main Hawaiian Islands,PAV,13.8,10,14,25,1,50,0.129,0.0930900170894019,0.55,15,2,1,0,1.32257046477256,3.12877211825259,4.93020892105621,368,0.132495932,0,0,3.411749691,0,0,0,0,0,0.481583771,0,1.138857812,0,0,0,0,0,0,0,2.545250342,0,0,0,0,0,0,0,0,0,0,0,0,1.421612457,0,0,0,0,0,0,0.080094772,0.169906728,0,9.381551504,0,9.381551504,0.0816,0.06243333333,0.58773333333,0.107,0.10326666667,44.0362539567,9.54750535867,57.8795,2.665614352,0.168478261,25.66505837,1.06699498133,27.223,0.297361111,0.05555555533,4.92505307433,2.85321586267,6.62325188767,15.8083727233,0.180547945,8/17/13,21.88916084,-159.5674538,0,KAU_EAST,25064,975749,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.14,0.034285714,0.034285714,0.071428571,0,0.025714286,0,0,0.745714286,0.008571429,0.08
166,KAU-00262,MHI,Kauai,Forereef,2013,Mid,6079,KAU_EAST,nSPC,Main Hawaiian Islands,PAV,15.15,1,37.5,7.5,8,46,0.1,0,0.2,16.5,2,1,0,0.0702193617875492,0.0335104660035793,2.52487895390892,322,0.014673702,0.028171899,0,2.233800589,0,0,0,0,0,0,0,0.233061069,0,0,0,0,0,0,0,0.046170128,0,0,0,0,0,0.011847168,0,0,0,0,0,0,0.042047463,0,0,0,0,0,0,0.018836764,0,0,2.628608782,0,2.628608782,0.064,0.02426666667,0.3197,0.0506,0.08636666667,43.9228453333,9.741218978,58.1009666667,2.91692523167,0.16364734267,25.4050620533,1.05920497733,26.8983333333,0.314027778,0.07104700867,11.1820892367,7.64096902067,14.9583981733,40.9269612667,0.21287671233,8/13/13,21.95562531,-159.3308719,0,KAU_EAST,41899,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.021212121,0,0,0.021212121,0,0.015151515,0,0.006060606,0.936363636,0.006060606,0.015151515
167,KAU-00263,MHI,Kauai,Forereef,2013,Mid,6172,KAU_EAST,nSPC,Main Hawaiian Islands,PAV,16.2,4.5,29,0.5,12.5,53.5,0.1375,0.057282196186948,0.3,12.5,2,1,0.00713957735872033,0,0.730631480785639,3.96359142785095,378,0,0,0,3.596410791,0,0,0,0,0,0,0,0.992177449,0,0,0,0,0,0,0,0.072360641,0,0,0,0,0.011311116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029102489,0,0,4.701362486,0,4.701362486,0.0843,0.07053333333,0.8235,0.16056666667,0.06703333333,43.7143885233,9.39895689033,57.8509666667,2.851556713,0.16243961367,25.71746902,1.079106118,27.353,0.25772222233,0.045940171,6.80729664267,4.51420811467,10.873104379,25.8679912267,0.11561643867,8/17/13,21.91212667,-159.6521731,0,KAU_EAST,22447,760319,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.024242424,0.009090909,0.003030303,0.012121212,0,0.012121212,0,0.121212121,0.790909091,0.042424242,0.009090909
168,KAU-00266,MHI,Kauai,Forereef,2013,Mid,6160,KAU_EAST,nSPC,Main Hawaiian Islands,ROB,15.8,11.5,7.5,0,21,60,0.69,0.557972914430208,1.9,19,2,1,0.240608985384005,0.652359646464159,27.4040824635099,7.12372366080411,366,26.37384607,0,0,1.455834044,0,0,0,0,0,0.890232973,0,1.205573866,0,0,0,0,0,0,0,1.414663142,0.467420398,1.063347673,0,0,0,1.003028352,0,0,0,0.115526934,0,0.048014345,1.221970044,0,0,0,0,0,0,0.161316914,0,0,35.42077476,0,35.42077476,0.0724,0.06636666667,0.4769,0.08203333333,0.1075,44.5723345633,9.872586384,58.4108,2.54556666667,0.161231884,25.60642601,1.06073841867,27.1963333333,0.292388889,0.05822649567,4.13837575533,2.32220152733,5.18026800433,14.3358338833,0.21990867567,8/17/13,21.88104297,-159.490995,0,KAU_EAST,33150,1020090,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.044117647,0.038235294,0,0.005882353,0,0.008823529,0,0.023529412,0.917647059,0.005882353,0
169,KAU-00267,MHI,Kauai,Forereef,2013,Shallow,6168,KAU_EAST,nSPC,Main Hawaiian Islands,ROB,3.7,7.5,3,3,0.5,86,0.66625,0.4765959590178,1.85,15,2,1,0.493786355537711,1.27484305588985,6.45562415243458,6.5441346312018,374,2.053596432,0,0,0.921816228,0.004525677,0,0,0,0,0.262419071,0,0.646877461,0,0,0,0,0,0,3.498796241,5.019821483,0,0,0,0,0,0,0,0,0,0.019676278,0,0,1.763482937,0,0,0,0,0,0,0.107702739,0.469673649,0,14.7683882,0,14.7683882,0.0724,0.06636666667,0.4396,0.07226666667,0.09603333333,44.5723345633,9.872586384,58.4108,2.54556666667,0.161231884,25.5903640533,1.066950282,27.1543333333,0.309638889,0.064102564,5.003494306,3.114338417,6.89224513633,17.8933632633,0.17461187233,8/17/13,21.87836646,-159.4719202,0,KAU_EAST,32206,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.038709677,0.022580645,0.003225806,0.012903226,0.006451613,0.003225806,0,0,0.919354839,0.025806452,0.003225806
170,KAU-00271,MHI,Kauai,Forereef,2013,Mid,6169,KAU_EAST,nSPC,Main Hawaiian Islands,ROB,10.2,3,3.5,0.5,5,88,0.40875,0.517332233870398,2.25,19,2,1,0.178309917462687,0.82123950635418,7.3338802795859,7.7575031441527,375,6.109258408,0,0,1.51213252,0.00289808,0,0,0,0,0.082967904,0,1.157867621,0,0,0,0,0,0,0,2.05748533,0,2.071852094,0,0,0,2.104152538,0,0,0,0,0,0,0.845297809,0,0,0,0,0,0,0.147020543,0,0,16.09093285,0,16.09093285,0.0724,0.06636666667,0.4396,0.07226666667,0.09603333333,44.5723345633,9.872586384,58.4108,2.54556666667,0.161231884,25.5903640533,1.066950282,27.1543333333,0.309638889,0.064102564,4.69858082533,2.887520446,6.37060820467,16.7215306633,0.184474886,8/17/13,21.87811475,-159.4768364,0,KAU_EAST,32207,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.006451613,0.006451613,0,0,0.003225806,0,0,0.006451613,0.94516129,0.019354839,0.009677419
171,KAU-00274,MHI,Kauai,Forereef,2013,Mid,6166,KAU_EAST,nSPC,Main Hawaiian Islands,PSC,9.3,2,33.5,3.5,20,41,0.1475,0.1175,0.5,16.5,2,1,0,0.0118258488915002,0.0591474223915836,0.0957304343902571,372,0,0,0,0.005746568,0,0,0,0,0,0,0,0.057227229,0,0,0,0,0,0,0,0.032756638,0,0,0,0,0,0,0,0,0,0,0,0,0.011825849,0,0,0,0,0,0,0.059147422,0,0,0.166703706,0,0.166703706,0.10306666667,0.11236666667,0.77103333333,0.18376666667,0.05073333333,42.8173456567,9.202518721,58.5065,4.30263750033,0.15942028967,25.7476308233,1.10071015767,27.492,0.17691666667,0.033119658,5.73488391567,3.63693136133,8.54925602367,19.6175747067,0.137716895,8/17/13,21.9539346,-159.7063525,0,KAU_EAST,15656,563931,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.008571429,0.002857143,0.002857143,0.002857143,0,0.022857143,0,0.105714286,0.848571429,0.008571429,0.005714286
172,KAU-00276,MHI,Kauai,Forereef,2013,Shallow,6086,KAU_EAST,nSPC,Main Hawaiian Islands,ROB,4,16.5,1.5,4,10,68,0.42875,0.318629955455193,1.45,9,2,1,0,0.745174478298975,6.25852670263384,1.81755514119531,328,6.146032922,0,0,0.708247959,0,0,0,0,0,0,0,0.016498355,0,0,0,0,0,0,0,0.965996594,0,0,0,0,0,0,0,0,0,0,0,0,0.984480492,0,0,0,0,0,0,0,0,0,8.821256322,0,8.821256322,0.064,0.02426666667,0.3197,0.0506,0.08636666667,43.9228453333,9.741218978,58.1009666667,2.91692523167,0.16364734267,25.4050620533,1.05920497733,26.8983333333,0.314027778,0.07104700867,10.191135858,6.811479545,13.54338713,35.0866371567,0.217716895,8/13/13,21.95617072,-159.337461,0,KAU_EAST,43601,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.144117647,0.023529412,0.011764706,0.108823529,0.002941176,0.002941176,0,0.035294118,0.797058824,0.017647059,0
173,KAU-00281,MHI,Kauai,Forereef,2013,Shallow,6167,KAU_EAST,nSPC,Main Hawaiian Islands,APS,5.25,2,25.5,11.5,35,26,0.195,0.151734949746879,0.75,10,2,1,0.0448203933684347,0.0327035821197042,0.100051291877571,0.20617819881925,373,0.012743826,0,0,0,0.012922284,0,0,0,0,0,0,0.057442669,0,0,0,0,0,0,0,0.180633639,0,0,0,0,0,0,0,0,0,0,0,0,0.032703582,0,0,0,0,0,0,0.087307466,0,0,0.383753466,0,0.383753466,0.10306666667,0.11236666667,0.8083,0.1704,0.05796666667,42.8173456567,9.202518721,58.5065,4.30263750033,0.15942028967,25.7476308233,1.10071015767,27.492,0.17691666667,0.033119658,3.88630068267,2.29848059467,5.16429033367,13.3984971667,0.18164383567,8/17/13,21.95538844,-159.7006642,0,KAU_EAST,16690,565663,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.006060606,0.006060606,0,0,0,0.024242424,0,0.287878788,0.648484848,0.006060606,0.027272727
174,KAU-00283,MHI,Kauai,Forereef,2013,Mid,6165,KAU_EAST,nSPC,Main Hawaiian Islands,PAV,16.55,6.5,5,5.5,5.5,77.5,0.15525,0.150260061459363,0.6,10.5,2,1,0.0956955571893875,2.64609785618664,0.892930461445297,5.61856978570257,371,0.586168942,0,0,1.593944025,0,0,0,0,0,0.682657923,0,0.706929284,0,0,0,0,0.437050573,0,0,0.015170777,0,1.352481956,0,0,0.085207703,0.509038811,0,0,0,0.019676278,0,0,2.947718014,0,0,0,0.095695557,0,0,0.221553816,0,0,9.253293661,0,9.253293661,0.08623333333,0.075,0.8235,0.16056666667,0.06703333333,43.61399462,9.39121633733,58.2676,3.08346782433,0.15579710133,25.71746902,1.079106118,27.353,0.25772222233,0.045940171,6.62941241533,4.81168877567,11.6017886517,28.7556616433,0.09214611867,8/17/13,21.91751867,-159.6579956,0,KAU_EAST,21032,727577,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.03125,0.025,0.003125,0.003125,0,0.04375,0,0,0.8875,0.009375,0.028125
175,KAU-00286,MHI,Kauai,Forereef,2013,Mid,6082,KAU_EAST,nSPC,Main Hawaiian Islands,PAV,15.8,3,22.5,3,35,36.5,0.10825,0.0401645054743613,0.6,12.5,2,1,0,0.401202053119049,0.0291024887733598,2.68997153503497,325,0,0,0,2.328972009,0.005490814,0,0,0,0,0,0,0.308061263,0,0,0,0,0,0,0,0.0402254,0,0,0,0,0,0.00722205,0,0,0,0,0,0,0.401202053,0,0,0,0,0,0,0.029102489,0,0,3.120276077,0,3.120276077,0.06503333333,0.02453333333,0.316,0.05223333333,0.0948,44.3413286667,9.86431525,58.2664666667,2.75768194433,0.15821256033,25.4840235533,1.05057144733,26.9853333333,0.30319444467,0.06837606833,9.85219187333,5.65845879333,12.2945827533,23.4733622333,0.26621004567,8/13/13,21.89740453,-159.3951474,0,KAU_EAST,37019,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.003030303,0,0,0.003030303,0,0.033333333,0,0.024242424,0.909090909,0.03030303,0
176,KAU-00291,MHI,Kauai,Forereef,2013,Mid,6174,KAU_EAST,nSPC,Main Hawaiian Islands,MIX,12.85,8.5,27.5,3,1,60,0.24375,0.0772431183971292,0.45,19,2,1,0,1.8654404124529,2.20759247939977,7.38414708292642,380,2.120508528,0,0,3.191377323,0.047946201,0,0,0,0,1.379333259,0,1.064716724,0,0,0,0,1.458570146,0,0,0.678206137,0,0,0,0,0.085122459,0.345272217,0,0,0,0,0,0,1.048453453,0,0,0,0,0,0,0.037673527,0,0,11.45717997,0,11.45717997,0.10306666667,0.11236666667,0.8083,0.1704,0.05796666667,42.8173456567,9.202518721,58.5065,4.30263750033,0.15942028967,25.7476308233,1.10071015767,27.492,0.17691666667,0.033119658,5.01755905767,3.066515625,7.10701735167,17.1988726233,0.16237442933,8/17/13,21.95186905,-159.7025979,0,KAU_EAST,16552,565413,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.034375,0.025,0,0.009375,0,0.0125,0,0,0.878125,0.0125,0.0625
177,KAU-00292,MHI,Kauai,Forereef,2013,Shallow,6163,KAU_EAST,nSPC,Main Hawaiian Islands,ROB,4.85,11.5,11,3,7.5,67,0.70625,0.419848991577799,1.45,8,2,1,0.443210101768674,2.20603404380451,3.25902364129277,4.10389927328914,369,2.931142537,0,0,1.424049316,0.044978129,0,0,0,0,0.445489247,0,1.143301558,0,0,0,0,0,0,0,1.571073535,0,0,0,0,0,0.812689649,0,0,0,0,0,0,1.445941254,0,0,0.120983348,0,0,0,0.072518486,0,0,10.01216706,0,10.01216706,0.081,0.0613,0.6918,0.12953333333,0.08816666667,44.0157343733,9.51870610533,57.8757,2.679644213,0.16787439633,25.69491193,1.06714050433,27.2603333333,0.28416666667,0.05128205133,5.788543992,3.438268107,7.34159890433,20.08711744,0.20237442933,8/17/13,21.892898,-159.6083982,0,KAU_EAST,23306,920324,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.08125,0.059375,0.009375,0.0125,0,0.00625,0,0.009375,0.871875,0.003125,0.021875
178,KAU-00294,MHI,Kauai,Forereef,2013,Shallow,6080,KAU_EAST,nSPC,Main Hawaiian Islands,ROB,5.45,10,3,10,0,77,0.82,0.434368950038273,1.75,15,2,1,0.141445360875306,5.79367705441117,10.7729279184272,3.6419936037205,323,6.555049985,0,0,3.507283505,0.022063915,0,0,0,0,0.11932386,0,0.20113766,0,0,0,0,1.665320021,0,1.892199148,1.289319798,0,1.615978553,0,0,0.049410424,0,0,0,0,0,0,0,3.410576998,0,0,0,0,0,0,0.02238007,0,0,20.35004394,0,20.35004394,0.0642,0.0241,0.3062,0.05096666667,0.0924,44.1420802233,9.805309124,58.1784,2.844881713,0.15821256033,25.4267067,1.051727019,26.933,0.30755555567,0.06730769233,9.85853302333,6.117787641,12.77538285,27.94676155,0.238721461,8/13/13,21.93601426,-159.3526562,0,KAU_EAST,44736,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.07826087,0.073913043,0,0.004347826,0.02173913,0,0,0,0.813043478,0.008695652,0.060869565
179,KAU-00297,MHI,Kauai,Forereef,2013,Shallow,6164,KAU_EAST,nSPC,Main Hawaiian Islands,AGR,4.45,16,40,4.5,2.5,37,0.445,0.328436131458093,1.4,9,2,1,1.08870499952043,0.139428218412132,5.64211077019825,2.75184963270779,370,4.52101352,0,0,0.188549386,0.017226701,0,0,0,0,0.083908668,0,0.049495065,0,0,0,0,0,0,0,1.498605917,0,0,0,0,0,0.466620013,0,0,0,0.031343544,0,0,1.712862617,0,0,0,0,0.966855409,0,0.08561278,0,0,9.622093621,0,9.622093621,0.0843,0.07053333333,0.6918,0.12953333333,0.08816666667,43.7143885233,9.39895689033,57.8509666667,2.851556713,0.16243961367,25.69491193,1.06714050433,27.2603333333,0.28416666667,0.05128205133,5.07271762933,3.043152198,6.49841404667,18.24220298,0.191872146,8/17/13,21.89967737,-159.6113573,0,KAU_EAST,23388,903969,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.135294118,0.005882353,0.05,0.076470588,0.005882353,0.005882353,0,0,0.820588235,0.002941176,0.020588235
180,KAU-00298,MHI,Kauai,Forereef,2013,Shallow,6078,KAU_EAST,nSPC,Main Hawaiian Islands,RRB,4.7,1,32.5,5.5,20,41,0.14125,0.115070532420501,0.55,7,2,1,0,0.00197097481525003,1.94001965723705,2.59605648322595,321,1.921182894,0,0,0,0,0,0,0,0,0.081750293,0,0.044820393,0,0,0,0,0,0,0,1.415306849,0,0,0,0,0,1.054178948,0,0,0,0,0,0,0.001970975,0,0,0,0,0,0,0.018836764,0,0,4.538047115,0,4.538047115,0.0649,0.02546666667,0.31156666667,0.05576666667,0.0912,43.7027378733,9.75526443833,58.1439,3.26869375033,0.174516908,25.3955227633,1.05211126633,26.861,0.330777778,0.075854701,9.55159821533,7.03096114333,13.37976812,34.31010219,0.208219178,8/13/13,21.99459395,-159.3363855,0,KAU_EAST,42665,1020298,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,0.987878788,0.003030303,0.006060606
181,KAU-00320,MHI,Kauai,Forereef,2013,Deep,6128,KAU_NAPALI,nSPC,Main Hawaiian Islands,APS,23.5,6.5,18.5,0,37.5,37.5,0.37375,0.358537926687268,1.25,25,2,1,1.71725990581919,1.55456720773107,5.12499209825292,15.4072924046423,353,3.627778415,0,0,2.403023733,0,0,0,0,0,0,0,0.03299671,0,0,0,0,1.780698823,0,0,0.382021409,0,11.2115677,0.030459568,0,0,0.670708048,1.717259906,0,0,0,0,0.074420323,0.377770173,0,0,1.366283069,0,0.072613452,0,0.056510291,0,0,23.80411162,0,23.80411162,0.1135,0.07876666667,0.82066666667,0.1919,0.06703333333,42.3472014267,9.16909954067,58.1619,4.54132337967,0.16666666667,25.6329482833,1.15631430867,27.3566666667,0.28683333333,0.04861111133,23.78329733,35.3611171,75.21765847,189.216517567,0.07187214633,8/15/13,22.10335753,-159.7602721,0,KAU_NAPALI,5589,394836,RANDOM,RAMP_BASIC,2013-15,ForereefDeep,NA,NA,NA,NA,,0.026470588,0.002941176,0.023529412,0,0,0.005882353,0,0.117647059,0.841176471,0.008823529,0
182,KAU-00330,MHI,Kauai,Forereef,2013,Deep,6113,KAU_NAPALI,nSPC,Main Hawaiian Islands,PSC,25.8,3,37.5,1.5,11.5,46.5,0.13875,0.0697195391507807,0.35,27.5,2,1,0,0.042047462725334,3.34235781879793,4.97192520282808,345,3.31325533,0,0,2.947649584,0.008813277,0,0,0,0,0,0,0.458324465,0,0,0,0,0,0,0,0.37952947,0,0,1.033407051,0,0,0.09341686,0,0,0,0,0,0,0.092831958,0,0,0,0,0,0,0.029102489,0,0,8.356330484,0,8.356330484,0.10826666667,0.07556666667,0.93423333333,0.2027,0.06946666667,42.6413722433,9.26260138533,57.7817333333,3.99646226867,0.166062802,25.57661802,1.14902962833,27.1846666667,0.307611111,0.061431624,31.7177730767,48.23450624,100.48205217,276.891288467,0.069589041,8/15/13,22.14169904,-159.7662223,0,KAU_NAPALI,2278,337766,RANDOM,RAMP_BASIC,2013-15,ForereefDeep,NA,NA,NA,NA,,0.067741935,0.006451612,0.058064516,0.003225806,0,0.029032258,0,0.041935484,0.809677419,0.035483871,0.012903226
183,KAU-00333,MHI,Kauai,Forereef,2013,Deep,6115,KAU_NAPALI,nSPC,Main Hawaiian Islands,PSC,19.75,2.5,42.5,1,12,42,0.2725,0.177205542332086,0.65,22.5,2,1,0,0.140940525407468,8.15601854643953,12.6642385236985,347,4.847072665,0,0,5.243297765,0,0,0,0,0,0.259532668,0,0.206087702,0,0,0,0,0,0,0,8.358489571,0,0,0,0,0,1.657903791,0,0,0,0,0,0.119203693,0.152969677,0,0,0.012073148,0,0,0,0.104566915,0,0,20.9611976,0,20.9611976,0.0988,0.0654,0.58056666667,0.1457,0.0483,42.1888119333,9.08556943633,58.4634,4.915067824,0.167874396,25.6492073733,1.15484487633,27.355,0.29608333333,0.05128205133,21.3174282267,33.7282125633,70.5736529833,193.703420967,0.065479452,8/15/13,22.08782444,-159.77669,0,KAU_NAPALI,5585,382039,RANDOM,RAMP_BASIC,2013-15,ForereefDeep,NA,NA,NA,NA,,0.051612903,0,0.038709677,0.012903226,0,0.051612903,0,0.1,0.783870968,0.012903226,0
